molecule_chembl_id	CHEMBL_PHASE	PREF_NAME	IN_TRIALS	PRECLINICAL	ELLINGER_ACTIVE	TOURET_ACTIVE	WESTON_ACTIVE	JEON_ACTIVE	RIVA_ACTIVE	SI_ACTIVE	GORDON_ACTIVE
CHEMBL154	4	NAPROXEN	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1540	4	PENCICLOVIR	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1541	4	CEFIXIME	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1542	4	AZATHIOPRINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1543	3	GLUTATHIONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1544	4	LIOTHYRONINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1546414	0	4E2RCAT	0	1	-1	-1	-1	-1	-1	-1	0
CHEMBL1547	4	THIAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1549	4	HYDROCORTISONE CYPIONATE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1551	4	URSODIOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL15511	0	ENROFLOXACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1554	4	DACTINOMYCIN	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1555126	0	LANOCONAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1555183	0	FUDOSTEINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1555736	0	ETHAVERINE	0	0	1	0	-1	-1	-1	-1	-1
CHEMBL1556	3	INOSINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1557167	0	NORCYCLOBENZAPRINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1560	4	CAPTOPRIL	0	0	-1	0	-1	-1	-1	-1	0
CHEMBL1561	4	MIGLITOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1562084	0	BENZYLHYDROCHLOROTHIAZIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1565476	4	APAZONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1565817	0	HARRINGTONINE	0	1	0.2	-1	-1	-1	-1	-1	-1
CHEMBL1566249	0	AMPIROXICAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1566956	0	TROXIPIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL15677	4	FENCLOFENAC	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1568	0	FLUDARABINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1569487	4	LORNOXICAM	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL157101	4	KETOCONAZOLE	0	0	1	0	-1	-1	-1	-1	-1
CHEMBL157138	4	LISURIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1571863	4	ISOCONAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1572	4	NETILMICIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL157337	0	RAMIFENAZONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1574	4	PHENTERMINE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL1575	3	ESTRAMUSTINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL15770	4	SULINDAC	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1578365	0	ZINC4326719	0	1	-1	-1	-1	-1	-1	-1	-1
CHEMBL158	4	AZTREONAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1581	4	PERINDOPRIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1583	4	BACAMPICILLIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1584	4	PIPERACETAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL15870	4	INDOPROFEN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1589	4	ACETOHEXAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1591	4	DEMECLOCYCLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1591365	0	LIRANAFTATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1592	4	QUINAPRIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL159226	4	MOXISYLYTE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1598608	0	AZASETRON	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL160	4	CYCLOSPORINE	0	0	-1	0	-1	1	-1	-1	-1
CHEMBL1601669	4	ALFACALCIDOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1604	4	CEPHRADINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1605	4	CEFTIBUTEN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL160519	3	PROCATEROL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1605835	0	FLOPROPIONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL16073	4	PHENACETIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1608183	0	ISOFLUPREDONE ACETATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL161	4	CEFTRIAXONE	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL161381	1	EMTRICITABINE, (+/-)-	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1614637	4	PHENETHICILLIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1614641	0	FLUNOXAPROFEN	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1615438	4	LEVOCABASTINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1615585	0	7-AMINOCEPHALOSPORANIC ACID	0	1	-1	0	-1	-1	-1	-1	-1
CHEMBL1616951	4	CANRENOATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1617	4	RIFAXIMIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1617398	0	FLUNIXIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1618018	4	HOMATROPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1618102	4	BUTYLSCOPOLAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1618358	0	(-) ESEROLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1619	4	CLADRIBINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1619528	4	PIPENZOLATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1619785	4	TALAMPICILLIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1620144	0	PYRICARBATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1620794	0	NAFRONYL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1620875	3	OXOLAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1621	4	PALIPERIDONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1622	4	FOLIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1623	4	MECLIZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1623992	4	PIPERIDOLATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1624	4	LEVOTHYROXINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1624459	0	DBEQ	0	1	-1	-1	-1	-1	-1	-1	0
CHEMBL1625	4	OXYBENZONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1625607	4	MEBHYDROLIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1625750	0	CHLORAMINE-T	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1626	4	CLEMASTINE	0	0	-1	0	-1	-1	-1	-1	1
CHEMBL1626223	4	PYRANTEL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1628227	4	DOXEPIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL163	4	RITONAVIR	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL163238	0	PILSICAINIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1639	4	ALISKIREN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1641	4	HYDROCORTISONE PHOSPHORIC ACID	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1643	4	RIBAVIRIN	1	0	-1	0	-1	-1	-1	-1	0
CHEMBL1643895	3	RAMOSETRON	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1644	4	CEFADROXIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL16476	4	PRONETALOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1648	4	ISRADIPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1650	4	CORTISONE ACETATE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1650818	4	AMDINOCILLIN PIVOXIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1651906	4	STREPTOZOCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1651956	3	ALISPORIVIR	0	0	1	-1	-1	-1	-1	-1	-1
CHEMBL1655	4	TOREMIFENE	0	0	-1	0	0.3	0.3	-1	1	-1
CHEMBL1657	4	TAZAROTENE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL165790	0	IPRIFLAVONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1660	4	RIFAPENTINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL166863	3	POLMACOXIB	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1670	4	MITOTANE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1673148	4	BEPHENIUM HYDROXYNAPHTHOATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1684	4	BENDROFLUMETHIAZIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1697744	4	ERDOSTEINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1697754	0	MALOTILATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1697771	3	REBAMIPIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1697827	0	CARBAZOCHROME SULFONIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1697829	0	CEFTEZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1697830	0	CHLORMADINONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1697832	0	CLOPREDNOL	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1697841	4	ISOMETHEPTENE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1697853	0	TRIMETOZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1697856	4	BUCETIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL169901	4	DEBRISOQUIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL17	4	DICHLORPHENAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1705373	3	THIOCOLCHICOSIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL170988	4	PHENFORMIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL17157	4	TERFENADINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL172064	0	E324	0	1	-1	0	-1	-1	-1	-1	-1
CHEMBL1722501	0	PYRITHYLDIONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1725	4	IOPROMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1726	4	NISOLDIPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1727	4	CEPHALEXIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1729	4	CISAPRIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1730	4	CEFOTAXIME	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1732	4	DIHYDROERGOTAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1738	4	DEXRAZOXANE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1738972	0	DENATONIUM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1738990	4	LEVOPROPOXYPHENE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL174	4	AMPICILLIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1740	0	RACEPINEPHRINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1740065	0	AMYLOCAINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1740513	4	ISAXONINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1740659	4	FURSULTIAMINE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL1741	4	CLARITHROMYCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1742471	4	EBROTIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1742990	4	BELATACEPT	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1742995	3	BRIAKINUMAB	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1742996	4	BRODALUMAB	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1743034	4	IXEKIZUMAB	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1743068	4	SECUKINUMAB	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1743070	4	SILTUXIMAB	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1743071	3	SIRUKUMAB	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1743087	4	VEDOLIZUMAB	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1747	4	TOBRAMYCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL175	4	DEXIBUPROFEN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1751	4	DIGOXIN	0	0	-1	0	-1	1	-1	-1	-1
CHEMBL1752	4	DYPHYLLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1753	4	CLINDAMYCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1754	4	DOXAPRAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL176	3	BEKANAMYCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1760	4	TERBUTALINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL176045	0	FANCHININ	1	0	-1	-1	-1	1	1	-1	-1
CHEMBL1762	4	TOCAINIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1763	4	HYDROFLUMETHIAZIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1764	4	LEVOMEPROMAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1765291	0	ZALTOPROFEN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1765293	0	ALMINOPROFEN	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL177	4	AMIKACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1771	4	CLOPIDOGREL	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1773	4	CAPECITABINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL178	4	DAUNORUBICIN	0	0	-1	0	-1	-1	-1	-1	0
CHEMBL17860	4	LOFEXIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1789843	4	BELIMUMAB	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1789941	4	RUXOLITINIB	1	0	-1	-1	-1	-1	-1	-1	0
CHEMBL1790041	4	RANITIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL18	4	ETHOXZOLAMIDE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL181	4	DIAZOXIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL182	4	GANCICLOVIR	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL18331	0	PIRENPERONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL184	4	ACYCLOVIR	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL184412	4	DRONEDARONE	0	0	-1	0	-1	0.3	-1	-1	-1
CHEMBL185	4	FLUOROURACIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL185073	4	PANCURONIUM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL186	4	CEFEPIME	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1868702	4	GESTRINONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1874750	4	CINEPAZIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL187709	4	TRIPARANOL	0	0	-1	-1	1	1	-1	-1	-1
CHEMBL188185	3	BUNAZOSIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1885632	0	ACTARIT	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL188921	0	BUFLOMEDIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL188952	4	PIRPROFEN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL189	4	MILRINONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL189171	4	ACEMETACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1892201	0	MOFEBUTAZONE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1898387	4	MEXENONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL19	4	METHAZOLAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL190	4	THEOPHYLLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL190044	3	TRIMEBUTINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL19019	4	NALTREXONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL190279	0	ALFAXALONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1902981	3	EPERISONE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL1906925	0	SCOPOLAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1908307	4	FLOSEQUINAN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1908336	0	MIDECAMYCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1908355	0	TENIDAP	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1908360	4	EVEROLIMUS	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1909282	4	FENCLOZIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1909283	4	MEBANAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1909286	4	PHENOXYPROPAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1909324	4	PINAVERIUM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1909452	0	APRAMYCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL191	4	LOSARTAN	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL191083	4	METHYLENE BLUE	0	0	1	0	-1	-1	-1	-1	-1
CHEMBL192	4	SILDENAFIL	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL19215	4	METERGOLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL19224	4	PAPAVERINE	0	0	1	0	-1	-1	-1	-1	-1
CHEMBL19236	4	MOXONIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL19299	3	LOXOPROFEN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL193	4	NIFEDIPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL193482	4	ESTRIOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL19449	2	IBUDILAST	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL1946170	4	REGORAFENIB	0	0	0.3	-1	-1	-1	-1	-1	-1
CHEMBL1946186	0	DEPTROPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL19490	4	ZOMEPIRAC	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1950576	4	DIHYDROSTREPTOMYCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1951415	0	PF-670462	0	1	0.2	-1	-1	-1	-1	-1	-1
CHEMBL1957266	0	JQ1	0	1	-1	-1	-1	-1	-1	-1	0.2
CHEMBL195789	0	AMG-9810	0	1	0.2	-1	-1	-1	-1	-1	-1
CHEMBL196	4	ASCORBIC ACID	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1963681	4	AVANAFIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL196666	0	SB-616234-A	0	1	-1	-1	-1	-1	1	-1	-1
CHEMBL1976486	0	NSC319726	0	1	0.3	-1	-1	-1	-1	-1	-1
CHEMBL1983350	4	STIRIPENTOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL198362	4	RIVAROXABAN	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL1986706	0	LOBENZARIT	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL1989587	0	FORMOCORTAL	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2	4	PRAZOSIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL20	4	ACETAZOLAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2010601	4	IVACAFTOR	0	0	-1	-1	-1	1	-1	-1	-1
CHEMBL2028661	4	AZILSARTAN MEDOXOMIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2028663	4	DABRAFENIB	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL203266	4	TRIMETAZIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2040682	4	CICLESONIDE	1	0	-1	0	-1	1	-1	-1	-1
CHEMBL2051960	0	CARBAZOCHROME	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2079130	3	VONOPRAZAN	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL2079587	4	STANOZOLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL20835	0	ACECLIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL20883	4	TEGAFUR	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2094620	0	VLX600	0	0	0.3	-1	-1	-1	-1	-1	-1
CHEMBL2095208	4	COBICISTAT	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2095212	4	MIRABEGRON	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL209569	0	AMG-2674	0	1	-1	-1	-1	-1	1	-1	-1
CHEMBL2097081	4	NITROPRUSSIDE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL21	4	SULFANILAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2103761	0	BARNIDIPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2103772	4	RACECADOTRIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2103774	4	TIBOLONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2103831	3	NAPROXCINOD	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2103851	2	AMUVATINIB	0	0	0.3	-1	-1	-1	-1	-1	-1
CHEMBL2103883	4	AVATROMBOPAG	0	0	1	-1	-1	-1	-1	-1	-1
CHEMBL2103929	4	LYMECYCLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2104019	0	ALFADOLONE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL2104225	0	ETIROXATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2104298	0	EPROBEMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2104321	0	FENIPENTOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2104457	0	CITIOLONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2104484	0	TRIPAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2104585	3	ECABET	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2104607	4	NIKETHAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2104786	3	PANTETHINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2104931	0	TOLTRAZURIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2105059	0	MORNIFLUMATE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2105272	0	QUATACAINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2105300	0	REPIRINAST	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2105345	4	PROPANIDID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2105359	2	PREDNYLIDENE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2105450	0	OXYCLOZANIDE	0	0	-1	-1	-1	1	-1	-1	-1
CHEMBL2105456	0	BUMADIZONE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2105555	0	BENIDIPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2105605	0	UFENAMATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2105616	0	SPAGLUMIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2105618	4	ALLYLESTRENOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2105722	4	NOMEGESTROL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2105737	4	SONIDEGIB	0	0	0.2	-1	-1	-1	-1	-1	-1
CHEMBL2105759	4	BARICITINIB	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2105760	4	BREXPIPRAZOLE	0	0	0.2	-1	-1	-1	-1	-1	-1
CHEMBL2105814	0	BISBENTIAMINE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL2105825	0	PROGLUMETACIN	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2105842	4	CORTIVAZOL	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2106041	0	AVIPTADIL	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2106227	3	ETIFOXINE	0	0	0.2	-1	-1	-1	-1	-1	-1
CHEMBL2106254	0	IBUPROFEN PICONOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2106586	0	CYCOTIAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2106589	0	ENOCITABINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2106951	0	PHTHALYLSULFACETAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2107112	0	TIXOCORTOL PIVALATE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2107333	4	DIMETHYL FUMARATE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2107431	3	LYNESTRENOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2107457	3	ITOPRIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2107516	0	BUDRALAZINE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL2107720	0	KEBUZONE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2107797	4	NORGESTREL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2107830	4	EMPAGLIFLOZIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2107831	4	LUSUTROMBOPAG	0	0	-1	-1	-1	1	-1	-1	-1
CHEMBL2108041	4	OCRELIZUMAB	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2108171	0	ABETIMUS	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2108396	4	DEFIBROTIDE	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2108506	4	INTERFERON ALFA	1	0	-1	-1	-1	-1	-1	-1	-1
